,dG0,sdG0
R_GCL,-30.5348170183,4.8619629672
R_GCPN,-38.7977401178,3.15933137556
R_GCPNn,-38.7977401178,3.15933137556
R_GDBTALDH,-36.5668914719,1.11652288576
R_GDCHOLAte,0.0,0.0
R_GDCHOLAtx,0.0,0.0
R_GDH1,36.362176073,0.280697417049
R_GDMANE,0.0,0.0
R_GDPDPK,-11.7377477044,7.59285890979
R_GDPFUCtg,0.0,0.0
R_GDPMANNtg,0.0,0.0
R_GDPMNH,-19.039349342,3.80348220014
R_GDPMNP,-28.3897664208,3.51109302386
R_GDPTPDP,-21.611185155,8.09590326483
R_GDPt3g,0.0,0.0
R_GDPtex,0.0,0.0
R_GDPtg,0.0,0.0
R_GDPtn,0.0,0.0
R_GDTP,-21.6059506014,1.26600493178
R_GF4GL_0,-21.9198028332,2.70821863031
R_GF6PTA,-13.3971380162,2.26617870463
R_GF6PTA_1,-17.2789213338,2.63442203111
R_GFUCS,-5.72075431917,1.55704947717
R_GGDPR,-176.186840358,5.39351730662
R_GGDPtu,0.0,0.0
R_GGDR,-176.186840358,5.39351730662
R_GGGABADr,-37.7229822859,1.1371105733
R_GGGABAH,-16.2807223142,3.06910292671
R_GGGH,-3.35591904051,3.0075151135
R_GGLGH,-3.35591904051,3.0075151135
R_GGLUCT,-26.1821158441,3.11859530317
R_GGLUCT2,-26.1821158441,3.11859530317
R_GGPP,-14.0774099782,1.23002388087
R_GGPS,-1.61162719273,2.66628025824
R_GGPS_1,-73.9796780323,2.91531424197
R_GGPTRCS,-19.5840516458,2.31322404437
R_GGT5r,-3.12059012421,2.32248253421
R_GGT6,3.1282794497,2.32248253421
R_GGTT,-73.9796780323,2.91531424197
R_GHBDHx,0.601623861769,1.71278021103
R_GHBDHy,0.415833427317,1.72396295147
R_GHMT,6.5679754784,1.25606478192
R_GHMT2r,-6.5679754784,1.25606478192
R_GHMT2rm,-6.5679754784,1.25606478192
R_GHMT3,-2.05476857869,2.0073562672
R_GHMT3m,-2.05476857869,2.0073562672
R_GK1,-2.63612129327,1.20846995316
R_GK1m,-2.63612129327,1.20846995316
R_GK2,-5.76213702553,1.89309520948
R_GK_adp,-15.0076725155,0.457379652082
R_GLA,0.0,0.0
R_GLACO,-61.4065125783,2.92487239589
R_GLACOm,-61.4065125783,2.92487239589
R_GLACter,0.0,0.0
R_GLCAASE9ly,73.6141980299,4.45561536194
R_GLCATr,-1.52166622561,2.33484767951
R_GLCGLYCabcpp_syn,-25.7805434027,0.30790191248
R_GLCGLYCtex,0.0,0.0
R_GLCGSD,0.0,0.0
R_GLCGSDv,0.0,0.0
R_GLCMter,0.0,0.0
R_GLCNt2r,0.0,0.0
R_GLCNt2rpp,0.0,0.0
R_GLCNtex,0.0,0.0
R_GLCNtv,0.0,0.0
R_GLCOAS,-5.18172273449,1.43210109848
R_GLCOASYNT,0.0,0.0
R_GLCP,0.0,0.0
R_GLCRAL,22.1957826272,2.82066140774
R_GLCRD,-41.9072755198,1.24780461359
R_GLCRt2r,0.0,0.0
R_GLCRt2rpp,0.0,0.0
R_GLCRtex,0.0,0.0
R_GLCS1,0.0,0.0
R_GLCS2,0.0,0.0
R_GLCUR1Ptex,0.0,0.0
R_GLCURt2r,0.0,0.0
R_GLCURt2rpp,0.0,0.0
R_GLCURter,0.0,0.0
R_GLCURtex,0.0,0.0
R_GLCURtly,0.0,0.0
R_GLCabc,-25.7805434027,0.30790191248
R_GLCabcpp,-25.7805434027,0.30790191248
R_GLCpts,-44.1350140182,0.609759567918
R_GLCptspp,-44.1350140182,0.609759567918
R_GLCt1,0.0,0.0
R_GLCt2,0.0,0.0
R_GLCt2_2,0.0,0.0
R_GLCt2pp,0.0,0.0
R_GLCt4,0.0,0.0
R_GLCt4_2,0.0,0.0
R_GLCter,0.0,0.0
R_GLCtex,0.0,0.0
R_GLCtg,0.0,0.0
R_GLCtly,0.0,0.0
R_GLCtv,0.0,0.0
R_GLGC,-7.395371255,1.37082608419
R_GLNALANaEx,0.0,0.0
R_GLNASNNaEx,0.0,0.0
R_GLNCYSNaEx,0.0,0.0
R_GLNLASEer,21.6052417416,2.2439194523
R_GLNSERNaEx,0.0,0.0
R_GLNTHRNaEx,0.0,0.0
R_GLNTRAT,0.0,0.0
R_GLNTRS,0.0,0.0
R_GLNabc,-25.7805434027,0.30790191248
R_GLNabcpp,-25.7805434027,0.30790191248
R_GLNt,0.0,0.0
R_GLNt2n,0.0,0.0
R_GLNt2r,0.0,0.0
R_GLNt4,0.0,0.0
R_GLNt6,0.0,0.0
R_GLNt7,0.0,0.0
R_GLNtN1,0.0,0.0
R_GLNtex,0.0,0.0
R_GLNth,0.0,0.0
R_GLNtm,0.0,0.0
R_GLNtm_1,0.0,0.0
R_GLPT,0.0,0.0
R_GLPThi,-7.395371255,1.37082608419
R_GLRASE,22.5161938735,1.03432992881
R_GLTPD,13.4045196664,1.17132048539
R_GLU4ABUTthi,0.0,0.0
R_GLU4ABUTtmi,0.0,0.0
R_GLU5K,27.353780954,2.27177610856
R_GLU5Km,27.353780954,2.27177610856
R_GLUABUTt7,0.0,0.0
R_GLUABUTt7pp,0.0,0.0
R_GLUCYS,-30.5348170183,4.8619629672
R_GLUDC,-24.5665774672,3.52175089844
R_GLUFORT,4.77141060027,2.09313295296
R_GLUFT,-63.6951144723,5.80428775936
R_GLUK,-11.6669404997,2.00079071561
R_GLUKA,-11.0436938622,1.92017773076
R_GLUKAh,-11.0436938622,1.92017773076
R_GLUKBh,-11.6669404997,2.00079071561
R_GLUK_syn,-11.6669404997,2.00079071561
R_GLUNA1th,0.0,0.0
R_GLUNA1tm,0.0,0.0
R_GLUPRT,-52.8380731125,2.58698167881
R_GLUR,-0.618360700962,2.16855664906
R_GLUS,-48.1761384091,0.911643136702
R_GLUS_nadph,-48.3619288435,0.95283602101
R_GLUSx,-48.1761384091,0.911643136702
R_GLUSy,-48.3619288435,0.95283602101
R_GLUTCOADHc,30.787643336,4.9979347736
R_GLUTCOADHm,30.787643336,4.9979347736
R_GLUTRR,0.0,0.0
R_GLUTRR_1,0.0,0.0
R_GLUTRS,0.0,0.0
R_GLUTRS_1,0.0,0.0
R_GLUTRS_Gln,0.0,0.0
R_GLUTRSm,0.0,0.0
R_GLUVESSEC,-25.7805434027,0.30790191248
R_GLU_Dt2,0.0,0.0
R_GLUabc,-25.7805434027,0.30790191248
R_GLUabcpp,-25.7805434027,0.30790191248
R_GLUt2m,0.0,0.0
R_GLUt2n,0.0,0.0
R_GLUt2r,0.0,0.0
R_GLUt2rpp,0.0,0.0
R_GLUt4,0.0,0.0
R_GLUt4pp,0.0,0.0
R_GLUt5m,0.0,0.0
R_GLUt6,0.0,0.0
R_GLUt7,0.0,0.0
R_GLUt7l,0.0,0.0
R_GLUt7m,0.0,0.0
R_GLUtex,0.0,0.0
R_GLUth,0.0,0.0
R_GLUtr,0.0,0.0
R_GLXCL,-19.2402074445,4.48533719917
R_GLXO1,-25.0346522381,3.42573677334
R_GLXO2p,-157.676931599,5.3928993892
R_GLXO3r,-157.676931599,5.3928993892
R_GLXt,0.0,0.0
R_GLXt2,0.0,0.0
R_GLXtm,0.0,0.0
R_GLXtp,0.0,0.0
R_GLY3Pt2,0.0,0.0
R_GLYALDDr,-50.5383268481,1.57187996488
R_GLYALDOR,50.5383268481,1.57187996488
R_GLYALDt,0.0,0.0
R_GLYALDtex,0.0,0.0
R_GLYALDtpp,0.0,0.0
R_GLYAMDTRc,-0.330455023641,2.9601378257
R_GLYAT,38.3560458352,2.1081601948
R_GLYATi,-38.3560458352,2.1081601948
R_GLYATm,38.3560458352,2.1081601948
R_GLYATx,38.3560458352,2.1081601948
R_GLYBabc,-25.7805434027,0.30790191248
R_GLYBabcpp,-25.7805434027,0.30790191248
R_GLYBt2pp,0.0,0.0
R_GLYBt2r,0.0,0.0
R_GLYBt4_2_r,0.0,0.0
R_GLYBtex,0.0,0.0
R_GLYBtm,0.0,0.0
R_GLYC2Pabcpp,-25.7805434027,0.30790191248
R_GLYC2Ptex,0.0,0.0
R_GLYC3Pabc,-25.7805434027,0.30790191248
R_GLYC3Pabcpp,-25.7805434027,0.30790191248
R_GLYC3Pt6,0.0,0.0
R_GLYC3Pt6pp,0.0,0.0
R_GLYC3Ptex,0.0,0.0
R_GLYC3Pth,0.0,0.0
R_GLYC3Ptm,0.0,0.0
R_GLYCAt2rpp,0.0,0.0
R_GLYCAtex,0.0,0.0
R_GLYCDH,-35.063725971,2.15104860827
R_GLYCDH_1,-31.0701630182,0.396422662968
R_GLYCDx,23.7885362051,1.82264815092
R_GLYCDy,23.9743266396,1.84488717977
R_GLYCK,-11.2521367929,0.635380948624
R_GLYCK2,-7.06841619698,0.714365493534
R_GLYCLTDx,-43.8025472523,0.8630311
R_GLYCLTDy,-43.9883376868,0.925286053673
R_GLYCLTDym,-43.9883376868,0.925286053673
R_GLYCLTt,0.0,0.0
R_GLYCLTt2r,0.0,0.0
R_GLYCLTt2rpp,0.0,0.0
R_GLYCLTt4pp,0.0,0.0
R_GLYCLTtex,0.0,0.0
R_GLYCLTth,0.0,0.0
R_GLYCLTtm,0.0,0.0
R_GLYCLTtp,0.0,0.0
R_GLYCOGENt,0.0,0.0
R_GLYCOR_nadp,31.2559534526,0.522653195234
R_GLYCTO1,-88.8397321087,4.30685227702
R_GLYCTO1p,-88.8397321087,4.30685227702
R_GLYCTO_syn,43.8025472523,0.8630311
R_GLYCt,0.0,0.0
R_GLYCt1,0.0,0.0
R_GLYCt2,0.0,0.0
R_GLYCtex,0.0,0.0
R_GLYCth,0.0,0.0
R_GLYCtm,0.0,0.0
R_GLYCtpp,0.0,0.0
R_GLYDHD,0.0,0.0
R_GLYK,-15.0440064587,2.09892476875
R_GLYKm,-15.0440064587,2.09892476875
R_GLYNA1th,0.0,0.0
R_GLYNA1tm,0.0,0.0
R_GLYOX3,-53.8677087679,2.95777286459
R_GLYPT,-11.2521367929,0.635380948624
R_GLYTA,-8.45144845338,1.62559421896
R_GLYTA_1,-8.45144845338,1.62559421896
R_GLYTLm,0.0,0.0
R_GLYTRS,0.0,0.0
R_GLYVESSEC,-25.7805434027,0.30790191248
R_GLYabc,-25.7805434027,0.30790191248
R_GLYabcpp,-25.7805434027,0.30790191248
R_GLYt2m,0.0,0.0
R_GLYt2pp,0.0,0.0
R_GLYt2r,0.0,0.0
R_GLYt2rL,0.0,0.0
R_GLYt4,0.0,0.0
R_GLYt4pp,0.0,0.0
R_GLYt7_211_r,0.0,0.0
R_GLYt7_311_r,0.0,0.0
R_GLYtex,0.0,0.0
R_GLYth,0.0,0.0
R_GLYtm,0.0,0.0
R_GLYtp,0.0,0.0
R_GLYtx,0.0,0.0
R_GMAND,-51.3093358409,4.00030564094
R_GMHEPAT,-10.0185619588,3.3057374828
R_GMP5N,-5.76930175686,3.40491691126
R_GMPS2,-44.5465547659,100000.000062
R_GMPS_glu_m,-44.5465547659,100000.000062
R_GMPt6,0.0,0.0
R_GMPtex,0.0,0.0
R_GMPtg,0.0,0.0
R_GMPtm,0.0,0.0
R_GMPtn,0.0,0.0
R_GMPtn_1,0.0,0.0
R_GND,10.7627139074,3.22382244612
R_GNDer,10.7627139074,3.22382244612
R_GNK,-10.3863219097,3.25394086307
R_GNKh,-10.3863219097,3.25394086307
R_GNMT,27.3002674456,100000.000167
R_GNNUC,-1.7901963649,2.73838004671
R_GOFUCR,-5.72075431917,1.55704947717
R_GP4GH,-47.0669882274,7.74002269732
R_GPAR,-27.0867817654,2.2394883146
R_GPDDA1,-248.768006445,70710.6781884
R_GPDDA1pp,-248.768006445,70710.6781884
R_GPDDA2,-242.604856854,70710.6782217
R_GPDDA2pp,-242.604856854,70710.6782217
R_GPDDA4,-255.461931696,70710.6782204
R_GPDDA4pp,-255.461931696,70710.6782204
R_GPDDA5,-257.554994457,70710.6781914
R_GPDDA5pp,-257.554994457,70710.6781914
R_GPPSh,-72.2592436717,2.75863647275
R_GRDPth,0.0,0.0
R_GRGT,-3.47447762664,2.0931335298
R_GRTT,-73.9796780323,2.91531424197
R_GRTTx,-73.9796780323,2.91531424197
R_GSNK,-20.0112416458,3.40527964665
R_GSNKm,-20.0112416458,3.40527964665
R_GSNt,0.0,0.0
R_GSNt2,0.0,0.0
R_GSNt2m,0.0,0.0
R_GSNt2pp,0.0,0.0
R_GSNt4,0.0,0.0
R_GSNt5,0.0,0.0
R_GSNtex,0.0,0.0
R_GSNtl,0.0,0.0
R_GSNtm,0.0,0.0
R_GTHOXtex,0.0,0.0
R_GTHOXti,0.0,0.0
R_GTHOXti2,-25.7805434027,0.30790191248
R_GTHOXtu,0.0,0.0
R_GTPCI,-92.8426710525,6.11384968903
R_GTPCII2,-63.947748678,5.46384528243
R_GTPCI_1,-92.8426710525,6.11384968903
R_GTPCI_2,-92.8426710525,6.11384968903
R_GTPCIn,-92.8426710525,6.11384968903
R_GTPDPDP,-21.6059506014,1.26600493178
R_GTPDPK,-13.4325090285,8.09113578849
R_GTPDPK_1,-13.4325090285,8.09113578849
R_GTPH1,-46.445134035,1.89169273653
R_GTPOPm,-29.827066851,1.41063073407
R_GTPt2m,0.0,0.0
R_GTPtex,0.0,0.0
R_GTPtn,0.0,0.0
R_GUAC,7.0898925759,3.02636419384
R_GUACYC,7.0898925759,3.02636419384
R_GUACn,7.0898925759,3.02636419384
R_GUAPRT,-27.0867817654,2.2394883146
R_GUAt,0.0,0.0
R_GUAt2pp,0.0,0.0
R_GUAt2r,0.0,0.0
R_GUAtex,0.0,0.0
R_GUAtm,0.0,0.0
R_GUAtpp,0.0,0.0
R_GUDBUTNAH,-69.5387063607,5.81023533794
R_GUI1,0.552580065243,2.9601378257
R_GULLACter,0.0,0.0
R_GULN3D,19.8202601118,0.975026675028
R_GULND,-12.9061457107,1.89581243708
R_GULNDer,-12.9061457107,1.89581243708
R_GULNLR,0.0,0.0
R_GULNLtex,0.0,0.0
R_GULNLtpp,0.0,0.0
R_GULNter,0.0,0.0
R_GUR1PP,-15.5545846082,2.71261882358
R_GUR1PPpp,-15.5545846082,2.71261882358
R_GalMr,0.0,0.0
R_GluForTx,-4.77141060027,2.09313295296
R_H2ASE_syn,35.1709355262,3.02037216824
R_H2CO3_NAt_syn,0.0,0.0
R_H2O2syn,-132.828069795,4.22907365528
R_H2O2t,0.0,0.0
R_H2O2tex,0.0,0.0
R_H2O2tly,0.0,0.0
R_H2O2tm,0.0,0.0
R_H2O2tn,0.0,0.0
R_H2O2tp,0.0,0.0
R_H2Ot,0.0,0.0
R_H2Oter,0.0,0.0
R_H2Otex,0.0,0.0
R_H2Otf,0.0,0.0
R_H2Otg,0.0,0.0
R_H2Oth,0.0,0.0
R_H2Othu,0.0,0.0
R_H2Otly,0.0,0.0
R_H2Otm,0.0,0.0
R_H2Otn,0.0,0.0
R_H2Otn_1,0.0,0.0
R_H2Otp,0.0,0.0
R_H2Otpp,0.0,0.0
R_H2Ots,0.0,0.0
R_H2Otu_syn,0.0,0.0
R_H2Otv,0.0,0.0
R_H2SO,-832.836915059,6.99671624987
R_H2St,0.0,0.0
R_H2St1,0.0,0.0
R_H2St1pp,0.0,0.0
R_H2Stex,0.0,0.0
R_H2td,0.0,0.0
R_H2tex,0.0,0.0
R_H2th,0.0,0.0
R_H2tm,0.0,0.0
R_H2tpp,0.0,0.0
R_H4MPTGL_atp,-28.1451684668,2.92750309189
R_H4MPTGL_gtp,-25.6653369897,3.2492991939
R_HACD1,-17.2160637375,1.20847120688
R_HACD1_1,17.2160637375,1.20847120688
R_HACD1i,17.2160637375,1.20847120688
R_HACD1m,-17.2160637375,1.20847120688
R_HACD1x,-17.2160637375,1.20847120688
R_HACD2,-23.7964094058,1.48006891285
R_HACD2_1,23.7964094058,1.48006891285
R_HACD2i,23.7964094058,1.48006891285
R_HACD2m,-23.7964094058,1.48006891285
R_HACD3,-19.7668324691,0.975026675028
R_HACD3_1,19.7668324691,0.975026675028
R_HACD3i,19.7668324691,0.975026675028
R_HACD3m,-19.7668324691,0.975026675028
R_HACD4,-19.7668324691,0.975026675028
R_HACD4_1,19.7668324691,0.975026675028
R_HACD4i,19.7668324691,0.975026675028
R_HACD4m,-19.7668324691,0.975026675028
R_HACD4p,-19.7668324691,0.975026675028
R_HACD5,-19.7668324691,0.975026675028
R_HACD5_1,19.7668324691,0.975026675028
R_HACD5i,19.7668324691,0.975026675028
R_HACD5m,-19.7668324691,0.975026675028
R_HACD5p,-19.7668324691,0.975026675028
R_HACD6,-19.7668324691,0.975026675028
R_HACD6_1,19.7668324691,0.975026675028
R_HACD6i,19.7668324691,0.975026675028
R_HACD6m,-19.7668324691,0.975026675028
R_HACD6p,-19.7668324691,0.975026675028
R_HACD7,-19.7668324691,0.975026675028
R_HACD7_1,19.7668324691,0.975026675028
R_HACD7i,19.7668324691,0.975026675028
R_HACD7m,-19.7668324691,0.975026675028
R_HACD7p,-19.7668324691,0.975026675028
R_HACD8,-19.7668324691,0.975026675028
R_HACD8i,19.7668324691,0.975026675028
R_HACD8p,-19.7668324691,0.975026675028
R_HACD9,19.8762864379,0.975026675028
R_HACD9m,19.8762864379,0.975026675028
R_HACDp,0.0,0.0
R_HADPCOADH,55.210446703,3.06652877903
R_HADPCOADH3,19.8537207423,0.975026675028
R_HAS1,-126.966672289,5.48654348801
R_HBCHLR,4.23084364213,2.9601378257
R_HBCO_nadp,-17.4018541719,1.25526860794
R_HBCO_nadp_m,-17.4018541719,1.25526860794
R_HBCOm,17.2160637375,1.20847120688
R_HBNOx,10.7366476549,0.740034456426
R_HBZOPT,-76.98307479,2.75061759212
R_HBZOPT6m,-76.98307479,2.75061759212
R_HCGALm,-6.24256026726,2.67107214269
R_HCINNMt2r,0.0,0.0
R_HCINNMt2rpp,0.0,0.0
R_HCINNMtex,0.0,0.0
R_HCO3E,-5.27991412904,3.14710474554
R_HCO3E_1,5.27991412904,3.14710474554
R_HCO3Ehi,5.27991412904,3.14710474554
R_HCO3Em,-5.27991412904,3.14710474554
R_HCO3Em_1,5.27991412904,3.14710474554
R_HCO3En,-5.27991412904,3.14710474554
R_HCO3_CLt,0.0,0.0
R_HCO3_NAt,0.0,0.0
R_HCO3_h_thi,0.0,0.0
R_HCO3_h_ti,0.0,0.0
R_HCO3_h_tmi,0.0,0.0
R_HCO3abc,-25.7805434027,0.30790191248
R_HCO3tex,0.0,0.0
R_HCO3tn,0.0,0.0
R_HCYSMT,10.4100562203,100000.000196
R_HCYSMT2,11.3474236888,100000.000177
R_HCYSt2p,0.0,0.0
R_HCYSte,0.0,0.0
R_HCYSth,0.0,0.0
R_HCYStm,0.0,0.0
R_HDC,-27.1992831712,3.55516432395
R_HDCAt,0.0,0.0
R_HDCAt2,0.0,0.0
R_HDCAt2pp,0.0,0.0
R_HDCAter,0.0,0.0
R_HDCAtexi,0.0,0.0
R_HDCAts,0.0,0.0
R_HDCEAt,0.0,0.0
R_HDCEAtexi,0.0,0.0
R_HDD2COAtx,0.0,0.0
R_HDH,-8.07395472082,2.18700865004
R_HDHh,-8.07395472082,2.18700865004
R_HDS,0.0,0.0
R_HEMEAS,0.0,0.0
R_HEMEAS_1,0.0,0.0
R_HEMEASm,0.0,0.0
R_HEMEOMOm,0.0,0.0
R_HEMEOS,-43.926130746,0.0
R_HEMEOS_1,-43.926130746,0.0
R_HEMEOSm,-43.926130746,0.0
R_HEMEOSm_1,-43.926130746,0.0
R_HEMEti,-25.7805434027,0.30790191248
R_HESTRATRIOLte,0.0,0.0
R_HESTRATRIOLtr,0.0,0.0
R_HETZK,-16.6801921019,1.78491636705
R_HEX1,-16.7877786442,0.436186758888
R_HEX10,-8.02612994009,2.95502075465
R_HEX4,-16.3100368908,1.43660075621
R_HEX7,-14.1683346322,0.599161965709
R_HEXDPtm,0.0,0.0
R_HEXTT,-73.9796780323,2.91531424197
R_HEXt2rpp,0.0,0.0
R_HG2abcpp,-25.7805434027,0.30790191248
R_HG2t3pp,0.0,0.0
R_HG2tex,0.0,0.0
R_HGENTISth,0.0,0.0
R_HGNTOR,-258.006616349,5.26603945475
R_HGPHT,-93.7488069917,4.1762993841
R_HGt,0.0,0.0
R_HIBDkt,21.4496611518,0.992459802893
R_HIBDm,20.5671397306,1.70903637051
R_HIBH,-25.4452872974,1.44937869535
R_HICITDm,21.459202847,2.63738696785
R_HISDC,-27.1992831712,3.55516432395
R_HISTAVESSEC,-51.5610868053,0.61580382496
R_HISTAtu,0.0,0.0
R_HISTD,-8.07395472082,2.18700865004
R_HISTP,-17.5454749859,2.16401261271
R_HISTRS,0.0,0.0
R_HISTRSm,0.0,0.0
R_HISabc,-25.7805434027,0.30790191248
R_HISabcpp,-25.7805434027,0.30790191248
R_HISt2m,0.0,0.0
R_HISt2r,0.0,0.0
R_HISt2rpp,0.0,0.0
R_HISt4,0.0,0.0
R_HISt6,0.0,0.0
R_HIStN1,0.0,0.0
R_HIStex,0.0,0.0
R_HISth,0.0,0.0
R_HIStiDF,0.0,0.0
R_HIUH,-48.3315629334,11.0719848171
R_HKNDDH,-52.8303655109,2.53810773224
R_HKNDDH_1,-52.8303655109,2.53810773224
R_HKNTDH,-52.9372082277,2.81051669146
R_HKNTDH_1,-52.9372082277,2.81051669146
R_HKYNH,-54.5748360914,2.12489134214
R_HKt,-25.7805434027,0.30790191248
R_HKtpp,-25.7805434027,0.30790191248
R_HMGCOAR,3.50044576317,1.75848633906
R_HMGCOARi,-3.50044576317,1.75848633906
R_HMGCOARr,-3.50044576317,1.75848633906
R_HMGCOARx,-3.50044576317,1.75848633906
R_HMGCOAS,18.8995414789,2.41117262992
R_HMGCOASi,-18.8995414789,2.41117262992
R_HMGCOASim,-18.8995414789,2.41117262992
R_HMGCOASm,18.8995414789,2.41117262992
R_HMGCOAtm,0.0,0.0
R_HMGCOAtx,0.0,0.0
R_HMGL,-17.2158880413,2.6113914139
R_HMGL_1,-17.2158880413,2.6113914139
R_HMGLm,-17.2158880413,2.6113914139
R_HMGLx,-17.2158880413,2.6113914139
R_HMNO,22.3322062708,1.00950508949
R_HMPK1,-11.3605527759,1.2233063929
R_HMPK2,-10.8845771567,2.30275589704
R_HMPK3,-8.47680958134,1.76027462566
R_HMPK4,-8.88072129879,1.8040714904
R_HMPSCD,10.9957320494,1.7750622352
R_HMSD,-39.8021756167,1.11652288576
R_HMSD2,-39.802242449,1.11652288576
R_HMSH,-40.4858090898,1.74867534883
R_HMSH2,-43.1677752353,1.75152638405
R_HMSH3,-63.0511353894,1.4074087061
R_HOCCD,20.9885147124,2.6256540225
R_HOMt2pp,0.0,0.0
R_HOMt4,0.0,0.0
R_HOMtex,0.0,0.0
R_HOPNTAL,10.2267283044,1.77551600203
R_HOPNTAL2,10.6957244633,1.26818398255
R_HOPNTAL3,10.2267283044,1.77551600203
R_HOXG,0.0,0.0
R_HOXG_1,0.0,0.0
R_HOXPRm,32.4775178443,1.70903637051
R_HP,-17.5454749859,2.16401261271
R_HP5CD,-35.9066350799,4.74501431646
R_HP5CD_1,-35.9066350799,4.74501431646
R_HPA3MO,-440.545944584,3.55956820074
R_HPACt2r,0.0,0.0
R_HPACtr,0.0,0.0
R_HPAtex,0.0,0.0
R_HPPK2,-8.70447321025,2.42034092169
R_HPPPNDO,-257.91807475,5.26603945475
R_HPPPNDO_1,-257.91807475,5.26603945475
R_HPPPNt2r,0.0,0.0
R_HPPPNt2rpp,0.0,0.0
R_HPPPNtex,0.0,0.0
R_HPROa,-50.9843587049,7.05897121011
R_HPROb,-51.1701491394,7.06256415341
R_HPROx,50.9843587049,7.05897121011
R_HPROxm,50.9843587049,7.05897121011
R_HPROym,51.1701491394,7.06256415341
R_HPT,-93.7488069917,4.1762993841
R_HPYRDC,-19.3951323058,3.60806275578
R_HPYRDCm,-19.3951323058,3.60806275578
R_HPYRI,1.40735482616,1.75441051166
R_HPYRRx,-31.0701630182,0.396422662968
R_HPYRRy,-31.2559534526,0.522653195234
R_HPYRtp,0.0,0.0
R_HPh,-17.5454749859,2.16401261271
R_HQNt6,0.0,0.0
R_HRETNtn,0.0,0.0
R_HSD11B1r,-5.72086236469,1.55704947717
R_HSD11B2r,-5.53507193024,1.54067037306
R_HSD17B1,-4.34713432067,1.51852168307
R_HSD17B2r,-2.30076337133,0.854518414776
R_HSD17B3r,-2.48655380578,0.919506013105
R_HSD17B42x,0.0,0.0
R_HSD17B4x,-435.465827018,3.41288100731
R_HSD17B7r,-4.34713432067,1.51852168307
R_HSD17B8r,-4.16134388622,1.48007124343
R_HSD17B9r,0.0,0.0
R_HSD3A1r,-5.53507193024,1.54067037306
R_HSD3A2r,-5.72086236469,1.55704947717
R_HSD3B11,5.53507193024,1.54067037306
R_HSD3B11r,5.53507193024,1.54067037306
R_HSD3B12r,3.91792577727,0.880865870957
R_HSD3B13,5.53507193024,1.54067037306
R_HSD3B13r,5.53507193024,1.54067037306
R_HSD3B2r,0.0,0.0
R_HSD3B3r,0.0,0.0
R_HSD3B7,5.53507193024,1.54067037306
R_HSD3B7P,5.72086236469,1.55704947717
R_HSDH,-22.3266727054,1.71278021103
R_HSDx,22.1408822709,1.72396295147
R_HSDxi,-22.1408822709,1.72396295147
R_HSDy,22.3266727054,1.71278021103
R_HSDyi,-22.3266727054,1.71278021103
R_HSERTA,-20.611573358,4.7279126743
R_HSK,-30.4882989539,4.50520339892
R_HSK_1,-30.4882989539,4.50520339892
R_HSST,-22.5910472411,5.45865913618
R_HSTPT,7.60909967306,2.9601378257
R_HSTPTr,7.60909967306,2.9601378257
R_HXAND,16.4998161942,3.81358094501
R_HXANt2pp,0.0,0.0
R_HXANt2r,0.0,0.0
R_HXANtl,0.0,0.0
R_HXANtx,0.0,0.0
R_HXAtex,0.0,0.0
R_HXCT,-4.9622413724,1.45318804932
R_HXPRT,-25.2863502073,1.59261269774
R_HYPOE,-14.2059683347,2.69015110735
R_HYPTROX,-1523.14196709,244948.97436
R_HYXNt,0.0,0.0
R_HYXNtex,0.0,0.0
R_HYXNtpp,0.0,0.0
R_Ht,0.0,0.0
R_Ht_1,0.0,0.0
R_Htex,0.0,0.0
R_Htg,0.0,0.0
R_Htm,0.0,0.0
R_Htr,0.0,0.0
R_Hts,0.0,0.0
R_Htu,0.0,0.0
R_Htx,0.0,0.0
R_IAGT,-17.6299334036,2.51349768928
R_IAMACt,0.0,0.0
R_IAMOHt,0.0,0.0
R_IAMOHtm,0.0,0.0
R_IBPHn,-15.2344797375,1.39500920783
R_IBTMr,2.68173781072,0.947368558423
R_IBTtex,0.0,0.0
R_IBUTOHt,0.0,0.0
R_IBUTOHtm,0.0,0.0
R_ICDHhr,5.9818249829,3.23477391594
R_ICDHx,5.79603454844,3.23143733869
R_ICDHxm,5.79603454844,3.23143733869
R_ICDHym,5.9818249829,3.23477391594
R_ICDHyp,5.9818249829,3.23477391594
R_ICDHyr,5.9818249829,3.23477391594
R_ICH,-18.3318774028,5.45744788041
R_ICHORS,0.980972370138,1.70903637051
R_ICHORT,-43.5328927152,2.81430357745
R_ICITt10,0.0,0.0
R_ICITt2,0.0,0.0
R_ICITt_kt,0.0,0.0
R_ICITtex,0.0,0.0
R_ICITtupp,0.0,0.0
R_ICL,9.42856581778,1.36453905181
R_ICL_1,9.42856581778,1.36453905181
R_ID3ACALDt,0.0,0.0
R_ID3ACALDtm,0.0,0.0
R_IDHPOXOX2b,-43.1756223222,0.0
R_IDHPOXOX3,-265.945634387,3.92275067019
R_IDHPOXOX4,-265.522241686,3.92275067019
R_IDHPOXOXb,-41.7342501311,0.0
R_IDIh,-4.90256053241,2.9601378257
R_IDOND,-19.8473441951,0.975026675028
R_IDOND2,-20.0331346296,1.00070719641
R_IDONt2r,0.0,0.0
R_IDONt2rpp,0.0,0.0
R_IDONtex,0.0,0.0
R_IDOURtly,0.0,0.0
